lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	587	F	Notably, Wratt was chief executive of the not for profit Cawthron Institute during 2006–2012.	En particular, Wratt fue la directora ejecutiva del instituto sin ánimo de lucro Cawthron Institute de 2006 a 2012.	15	10364	En particular, Wratt fue director ejecutivo del Instituto Cawthron, una organización sin fines de lucro, durante 2006-2012.	0.7	0:00:10	En particular, Wratt fue directora ejecutiva del Instituto Cawthron, una organización sin fines de lucro, durante 2006-2012.	8.695652174
es	mtgen_a	professional	1019	F	Schwarz married a lawyer and became known as Schwarz-Bollenberger.	Schwarz se casó con un abogado y empezó a ser conocida como Schwarz-Bollenberger.	9	53006	Schwarz se casó con un abogado y se hizo conocido como Schwarz-Bollenberger.	5.9	0:00:54	Schwarz se casó con una abogada y se hizo conocida como Schwarz-Bollenberger.	23.07692308
es	mtgen_a	professional	975	F	Pancholi was a practising lawyer in Edmonton with a focus on labour/employment and education law.	Pancholi era abogada en ejercicio en Edmonton y se centraba en derecho laboral y del trabajo y de educación.	16	21370	Pancholi era abogado en ejercicio en Edmonton, centrándose en derecho laboral y educativo.	1.3	0:00:21	Pancholi era abogada en ejercicio en Edmonton, centrándose en derecho laboral y educativo.	6.666666667
es	mtgen_a	professional	1089	F	From 1981 to 1983, Kovac was employed as a chemist working on carbon-based materials.	De 1981 a 1983 Kovac trabajó como química en materiales a base de carbono.	14	61002	De 1981 a 1983, Kovac trabajó como químico trabajando con materiales a base de carbono.	4.4	0:01:01	De 1981 a 1983, Kovac trabajó como química con materiales a base de carbono.	11.76470588
es	mtgen_a	professional	935	F	Berenyi later worked for a magazine as a sub-editor and did not perform for many years.	Más tarde Berenyi trabajó para una revista como subeditora y no ejerció durante muchos años.	16	11728	Más tarde, Berenyi trabajó para una revista como subeditor y no actuó durante muchos años.	0.7	0:00:12	Más tarde, Berenyi trabajó para una revista como subeditora y no actuó durante muchos años.	5.882352941
es	mtgen_a	professional	957	F	Rantalaiho served as professor of sociology at the University of Lapland in 1988–1989, and in public health science at the University of Tampere in 1990–1998.	Rantalaiho ejerció como profesora de Sociología en la Universidad de Laponia en 1988-1989, y de Ciencias de Salud Pública en la Universidad de Tampere en 1990-1998.	27	81232	Rantalaiho se desempeñó como profesor de sociología en la Universidad de Laponia en 1988-1989 y de ciencias de la salud pública en la Universidad de Tampere en 1990-1998.	3.0	0:01:21	Rantalaiho ejerció de profesora de Sociología en la Universidad de Laponia en 1988-1989 y de Ciencias de la Salud Pública en la Universidad de Tampere en 1990-1998.	24.24242424
es	mtgen_a	professional	1090	F	The bankruptcy court examiner's finding quickly led to the bankruptcy of Dynegy Inc. itself.	El hallazgo de la examinadora del tribunal de quiebra condujo rápidamente a la bancarrota de Dynegy Inc.	14	15809	La conclusión del examinador del tribunal de quiebras condujo rápidamente a la quiebra de Dynegy Inc..	1.1	0:00:16	La conclusión de la examinadora del tribunal de quiebras condujo rápidamente a la quiebra de Dynegy Inc.	22.22222222
es	mtgen_a	professional	1034	F	Professor Enuma dies, after the tower collapses.	La Profesora Enuma muere, después del derrumbe de la torre.	7	8027	El profesor Enuma muere después del colapso de la torre.	1.1	0:00:08	La profesora Enuma muere después del colapso de la torre.	18.18181818
es	mtgen_a	professional	572	F	While based in Louisville, Kentucky, McFerran also worked as a goalkeeper coach at a local field hockey club, IFHCK.	Mientras estaba en Louisville, Kentucky, McFerran también trabajó como entrenadora de porteras en un club de hockey sobre hierba local, el IFHCK.	19	29884	Mientras residía en Louisville, Kentucky, McFerran también trabajó como entrenador de porteros en un club de hockey sobre césped local, IFHCK.	1.6	0:00:30	Mientras residía en Louisville, Kentucky, McFerran también trabajó como entrenadora de porteros en un club local de hockey sobre hierba, IFHCK.	12.0
es	mtgen_a	professional	868	F	Somerville joined the BBC in 1972 as a sub-editor in the radio newsroom, and then became a reporter in 1978.	Somerville se unió a la BBC en 1972 como sueditora en la sala de prensa radiofónica y luego se hizo reportera en 1978.	20	9702	Somerville se unió a la BBC en 1972 como subeditor en la sala de redacción de la radio y luego se convirtió en reportero en 1978.	0.5	0:00:10	Somerville se unió a la BBC en 1972 como subeditora en la sala de redacción de la radio y luego se convirtió en reportera en 1978.	7.407407407
es	mtgen_a	professional	689	F	Longo was also a prolific writer.	Longo también fue una escritora prolífica.	6	7399	Longo también fue un escritor prolífico.	1.2	0:00:07	Longo también fue una escritora prolífica.	42.85714286
es	mtgen_a	professional	452	F	Dominguez served as Assistant Secretary for Employment Standards, Director of the Office of Federal Contract Compliance Programs (OFCCP) and Architect of the Labor Department's Glass Ceiling Initiative.	Dominguez ejerció como secretaria asistenta para Normas de Empleo, directora de la Oficina de Programas de Cumplimiento de Contratos Federales (OFCCP) y arquitecta de la Iniciativa del Techo de Cristal del departamento laborista.	27	99242	Domínguez se desempeñó como Subsecretario de Normas Laborales, Director de la Oficina de Programas de Cumplimiento de Contratos Federales (OFCCP) y Arquitecto de la Iniciativa del Techo de Cristal del Departamento de Trabajo.	3.7	0:01:39	Domínguez ejerció de Subsecretaria de Normas Laborales, Directora de la Oficina de Programas de Cumplimiento de Contratos Federales (OFCCP) y Arquitecta de la Iniciativa del Techo de Cristal del Departamento de Trabajo.	16.21621622
es	mtgen_a	professional	698	F	The legend of the mad doctor was to be a ploy by the Firefly family to lure victims in, though this idea was later scrapped.	La leyenda de la doctora loca iba a ser truco de la familia Firefly para atraer víctimas, aunque luego esta idea fue desechada.	25	14355	La leyenda del doctor loco iba a ser una estratagema de la familia Firefly para atraer a las víctimas, aunque esta idea fue posteriormente descartada.	0.6	0:00:14	La leyenda de la doctora loca iba a ser una estratagema de la familia Firefly para atraer a las víctimas, aunque esta idea fue posteriormente descartada.	14.81481481
es	mtgen_a	professional	983	F	Besides being a prolific writer, Besant was a practised stump orator who gave sixty-six public lectures in one year.	Además de ser una prolífica escritora, Beasant era una portentosa oradora que dio sesenta y seis conferencias en un año.	19	16749	Además de ser un escritor prolífico, Besant era un orador experimentado que dio sesenta y seis conferencias públicas en un año.	0.9	0:00:17	Además de ser una escritora prolífica, Besant era una oradora experimentada que dio sesenta y seis conferencias públicas en un año.	26.08695652
es	mtgen_a	professional	741	F	All does not go as planned and the chemist soon becomes entangled in a web of deceit.	No todo sale como lo planeado y la química pronto se ve envuelta en una red de mentiras.	17	16198	No todo sale según lo planeado y el químico pronto se ve envuelto en una red de engaños.	1.0	0:00:16	No todo sale según lo planeado y la química pronto se ve envuelta en una red de engaños.	15.78947368
es	mtgen_a	professional	870	F	Falsani is a correspondent and columnist for Religion News Service and a featured writer and correspondent for Sojourners.	Falsani es una corresponsal y columnista de Religion News Service y escritora destacada y corresponsal de Sojouners.	18	17062	Falsani es corresponsal y columnista de Religion News Service y escritor destacado y corresponsal de Sojourners.	0.9	0:00:18	Falsani es corresponsal y columnista de Religion News Service y escritora destacada y corresponsal de Sojourners.	11.76470588
es	mtgen_a	professional	1036	F	Prior to NY1, Baquero was at local station WCBS for five years working in almost every aspect of the newsroom ranging from desk assistant, to researcher, to assignment editor, and finally associate producer of the daily consumer action segment, Troubleshooter.	Antes de llegar a la NY1, Baquero estuvo en la cadena local WCBS cinco años, trabajando en casi todo los papeles de la redacción, desde asistente administrativa, a editora de asignaciones y, finalmente, productora asociada de la sección diaria de acción de la consumidora, Troubleshooter.	40	202425	Antes de NY1, Baquero estuvo en la estación local WCBS durante cinco años trabajando en casi todos los aspectos de la sala de redacción, desde asistente de escritorio hasta investigador, editor de asignaciones y, finalmente, productor asociado del segmento diario de acción del consumidor, Troubleshooter.	5.1	0:03:22	Antes de NY1, Baquero estuvo en la cadena local WCBS durante cinco años trabajando en casi todos los aspectos de la sala de redacción, desde ayudante de recepción hasta investigadora, jefa de redacción y, finalmente, productora asociada del segmento diario de acción de la consumidora, Troubleshooter.	21.15384615
es	mtgen_a	professional	711	F	After Oxford, Mabey worked as a lecturer in Social Studies in Further Education at Dacorum College, Hemel Hempstead, then as a Senior Editor at Penguin Books.	Después de Oxford, Mabey trabajó como profesora de Estudios Sociales en educación superior en Dacorum College, Hemel Hempstead, y luego, como editora sénior en Penguin Book.	26	31415	Después de Oxford, Mabey trabajó como profesora de estudios sociales en educación superior en Dacorum College, Hemel Hempstead, y luego como editora senior en Penguin Books.	1.2	0:00:31	Después de Oxford, Mabey trabajó como profesora de Estudios Sociales en educación superior en Dacorum College, Hemel Hempstead, y luego como editora sénior en Penguin Books.	10.0
es	mtgen_a	professional	969	F	After directing this move, Arbuthnot became an associate professor at the university.	Después de dirigir este movimiento, Arbuthnot se hizo profesora asociada en la universidad.	12	24738	Después de dirigir este movimiento, Arbuthnot se convirtió en profesor asociado en la universidad.	2.1	0:00:25	Después de dirigir este movimiento, Arbuthnot se convirtió en profesora adjunta en la universidad.	12.5
es	mtgen_a	professional	628	F	Gopalam is an assistant public prosecutor.	Gopalam es una asistente fiscal pública.	6	20718	Gopalam es fiscal adjunto.	3.5	0:00:21	Gopalam es fiscal adjunta.	20.0
es	mtgen_a	professional	604	F	Hegde is a dental surgeon.	Hegde es cirujana dental.	5	17713	Hegde es cirujano dentista.	3.5	0:00:18	Hegde es cirujana dentista.	20.0
es	mtgen_a	professional	581	F	This week's episode, however, reminds us that Mags was never truly the chief villain of Justified to begin with.	El episodio de esta semana, sin embargo, nos recuerda que Mags nunca fue la verdadera villana principal de Justified, para empezar.	19	16762	Sin embargo, el episodio de esta semana nos recuerda que, para empezar, Mags nunca fue realmente el villano principal de Justified.	0.9	0:00:17	Sin embargo, el episodio de esta semana nos recuerda que, para empezar, Mags nunca fue realmente la villana principal de Justified.	8.0
es	mtgen_a	professional	755	F	Only at the end the clerk finds out the truth.	La recepcionista solo conoce la verdad al final.	10	43312	Sólo al final el empleado descubre la verdad.	4.3	0:00:43	Solo al final la dependienta descubre la verdad.	33.33333333
es	mtgen_a	professional	1049	F	Hatoyama worked as assistant professor (1976–1981) at Tokyo Institute of Technology and later transferred to Senshu University as associate professor (1981–1984).	Hatoyama trabajó como profesora adjunta (1976-181) en el Instituto de Tecnología de Tokio y luego se transfirió a la Universidad de Seshu como profesora titular (1981-1984).	23	30372	Hatoyama trabajó como profesor asistente (1976-1981) en el Instituto de Tecnología de Tokio y luego fue transferido a la Universidad Senshu como profesor asociado (1981-1984).	1.3	0:00:30	Hatoyama trabajó como profesora asistente (1976-1981) en el Instituto de Tecnología de Tokio y luego se trasladó a la Universidad Senshu como profesora titular (1981-1984).	14.70588235
